par_id,community,text,label
1068,disabled,"Parents or the legal tutor of the minor, incompetent or disabled are responsible for the request and the custody of the Philippine identity card issued.",0
1385,disabled,"KUALA LUMPUR : More than 30 wheelchair-bound persons gathered in front of Mid Valley Megamall 's North Court entrance , demanding a permanent solution for the lack of disabled-friendly accessibility to the mall .",0
914,in-need,"According to him, Pesron in his efforts to improve the performance of their athletes and the chances of making Tokyo Paralympic Games in 2020 needs financial assistance for full training and special equipment.",0
3204,poor-families,""""""" Because they are poor families , they 've no option but to go into the uncleared areas . It 's very dangerous """" , said Nhim Rina , HALO 's location manager in Banteay Meanchey .""",0
3799,in-need,"Dlamini said they needed three other containers, as well as toilets and a Gazebo.",0
3389,homeless,The corporation has readied new shelters for the homeless in 12 public hospitals and work on the city 's first facility for transgender people is also complete .,0
6649,homeless,""""" ""After having the opportunity to look at a fundraising concert by Seed, our homeless community was recovered in a huge raid in KL. They were gathered on a truck and chased from the city. They were told to go down to Rawang and some on the Karak highway,"" she said in the post. """"",0
3865,vulnerable,"""Also equitable share of resources in terms of sectors , like health ( MDGs 2 , 4 and 5 ) education ( 4 and 6 ) , water ( 7 ) food production , fuel and energy provisions , housing , among others which mainly affect the most vulnerable sections of our society , """" the Speaker noted .""",0
5698,in-need,"Father's day is just at the corner of the street, so if you need inspiration and you only have? 50, you are in the right place.",0
8012,poor-families,"According to the Governor of RB, Sri Lanka in about a year will be an intermediate income country and the highway towards being a high-income country, therefore this increase in electricity will only affect the hand full of so-called poor families @",0
1079,vulnerable,"So how can we develop our ability to be vulnerable? Here are some exercises to practice vulnerability: reveal something - practice by revealing more about yourself to your work team members. Share something about your history, your values, your story or a failure you have known and what you have learned. You would like to be surprised at the number of truths that we do not reveal on ourselves, truths that we spend a lot of energy to maintain as secrets, that people already know for us.",0
237,disabled,""""""" A group of parents got together and decided to build our own centre , which could help families with severely disabled children get the education and physiotherapy and life chances they needed . """"""",0
6103,hopeless,"""The emotional impact is significant . The term """" living in limbo """" is often used to describe how families ca n't move on while a loved one is missing . They often fluctuate between hope and hopelessness .""",0
